Processor,Test  name,Seed,Status,Time (ps),CMD Parity Error Time (ps),Data Parity Error Time(ps),Error type,Failure signature
2p10,parity_specific_traffic_test,3107097145,FAIL,45533042,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1832313653,FAIL,43668682,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,4285385133,FAIL,43635874,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,398010701,FAIL,43992822,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1908940966,FAIL,43865100,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1987460015,FAIL,45198688,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2879899207,FAIL,45666933,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1563936763,FAIL,45942019,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,3627408736,FAIL,45738802,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,309278135,FAIL,45667431,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1512152302,FAIL,46336231,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1665409342,FAIL,43573049,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1927816512,FAIL,45988334,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,803957574,FAIL,44733217,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1329901343,FAIL,44830553,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,3332148053,FAIL,46311982,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1228055603,FAIL,45834436,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1899353886,FAIL,45554328,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,776434846,FAIL,44402752,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2833131352,FAIL,45228046,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1779664459,FAIL,43576117,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,703053318,FAIL,44238089,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2116364006,FAIL,44605496,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,3768996600,FAIL,44542244,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,3061954706,FAIL,44706050,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,3685495524,FAIL,46278760,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1415522233,FAIL,45973329,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,4168662666,FAIL,44488087,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1254723111,FAIL,44699460,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,951206111,FAIL,44250468,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1675474159,FAIL,45830854,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1998720244,FAIL,45128862,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2845277149,FAIL,43644959,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,3824434735,FAIL,45723242,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1136012553,FAIL,44894970,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2575674633,FAIL,44728887,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1901444781,FAIL,44758233,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,3665865529,FAIL,44258505,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2257059774,FAIL,45523734,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,610112654,FAIL,43535812,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2974442639,FAIL,45365566,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,236201299,FAIL,44083438,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2402010124,FAIL,46250366,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,4173745557,FAIL,46214722,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,766953164,FAIL,45626930,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2008957011,FAIL,43777371,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,120222597,FAIL,43994234,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2280726250,FAIL,45697540,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,3143341010,FAIL,45031966,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2492185770,FAIL,44028794,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2526988588,FAIL,44077078,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,808055246,FAIL,44548654,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2862230666,FAIL,44357024,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2200560690,FAIL,43986323,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1837991636,FAIL,44823565,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,170981539,FAIL,44821357,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,278143098,FAIL,44036524,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2278217632,FAIL,45382260,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,118838287,FAIL,43748648,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2764097671,FAIL,44823272,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,3987643290,FAIL,45353749,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2821734515,FAIL,43620195,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,544899946,FAIL,44069750,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,649578400,FAIL,45207918,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1428970693,FAIL,43711559,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,4168044119,FAIL,43939671,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,3866077339,FAIL,44931616,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,71600888,FAIL,45438765,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1347785542,FAIL,44245188,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1709740692,FAIL,45846634,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,4113741984,FAIL,45868282,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,846792302,FAIL,45810278,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2006978970,FAIL,45995370,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,458950829,FAIL,44989033,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,3009031240,FAIL,43524159,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,3511048712,FAIL,43645549,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,687605751,FAIL,43712205,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,4193267291,FAIL,44054444,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,3253080939,FAIL,45122986,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1225401546,FAIL,43599275,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,3300695416,FAIL,45042208,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2310390284,FAIL,44341557,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,338015093,FAIL,45632763,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,998738365,FAIL,45590253,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2941242033,FAIL,45914418,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1509169380,FAIL,43611473,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,707156182,FAIL,45775543,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2079972342,FAIL,43777829,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1005498313,FAIL,43647676,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,583131527,FAIL,46072347,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2709761233,FAIL,45008881,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2247444983,FAIL,44687112,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2903148479,FAIL,45155639,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,411534264,FAIL,44353812,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,1329898954,FAIL,45579075,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,394025730,FAIL,43050911,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,3357439213,FAIL,45353321,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,4092088720,FAIL,44877281,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,574777077,FAIL,45446912,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,3877668974,FAIL,44014552,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
2p10,parity_specific_traffic_test,2036701687,FAIL,43585185,N/A,N/A,no error,FAIL-30815390705d8abecf91b57bed1a3f66-To-reproduce-the-error-using-the-extracted-testcase-please-use-the
